targetDt	movieCd	audiCnt	audiAcc	salesAmt	salesAcc	movieNm
20070825	20060425	97865	229231	634774500	1464641500	사랑방 선수와 어머니
20070825	20070089	84438	937515	543277000	6038843500	만남의 광장
20070825	20070306	69120	547080	448146000	3529845500	스타더스트
20070825	20070367	65435	726169	447140500	4884049000	지금 사랑하는 사람과 살고 있습니까?
20070825	20070064	49267	96691	302088000	595413000	심슨가족, 더무비
20070825	20070305	42453	117721	288874000	785493000	두 사람이다
20070825	20070348	35234	79124	231212000	517128500	죽어도 해피엔딩
20070825	20070289	9226	607724	62501000	4048066500	리턴
20070824	20070209	59595	5963755	382690000	38402286100	화려한 휴가
20070824	20070316	51641	7268524	323118500	45639260700	디워
20070824	20060425	45620	131366	294224500	829867000	사랑방 선수와 어머니
20070824	20070367	38681	660734	258638000	4436908500	지금 사랑하는 사람과 살고 있습니까?
20070824	20070089	35246	853077	226809000	5495566500	만남의 광장
20070824	20070306	28561	477960	185395000	3081699500	스타더스트
20070824	20070305	25481	75268	170421000	496619000	두 사람이다
20070824	20070348	18761	43890	123829000	285916500	죽어도 해피엔딩
20070824	20070064	18077	47424	113720500	293325000	심슨가족, 더무비
20070824	20070289	5252	598498	34821500	3985565500	리턴
20070823	20070209	50331	5904160	317439000	38019596100	화려한 휴가
20070823	20070316	48320	7216883	297086500	45316142200	디워
20070823	20060425	39702	85746	252425000	535642500	사랑방 선수와 어머니
20070823	20070367	32021	622053	207756500	4178270500	지금 사랑하는 사람과 살고 있습니까?
20070823	20070089	31320	817831	200759000	5268757500	만남의 광장
20070823	20070305	23827	49787	155572000	326198000	두 사람이다
20070823	20070306	23353	449399	148080500	2896304500	스타더스트
20070823	20070064	16465	29347	99881000	179604500	심슨가족, 더무비
20070823	20070348	14114	25129	91523500	162087500	죽어도 해피엔딩
20070823	20070374	11196	11196	44784000	44784000	사랑의 레시피
20070822	20070209	52900	5853829	335463000	37702157100	화려한 휴가
20070822	20070316	52771	7168563	324139000	45019055700	디워
20070822	20060425	39063	46044	249551500	283217500	사랑방 선수와 어머니
20070822	20070367	32441	590032	212202500	3970514000	지금 사랑하는 사람과 살고 있습니까?
20070822	20070089	32346	786511	207585000	5067998500	만남의 광장
20070822	20070305	23366	25960	153078000	170626000	두 사람이다
20070822	20070306	22787	426046	144629000	2748224000	스타더스트
20070822	20070064	12882	12882	79723500	79723500	심슨가족, 더무비
20070822	20070348	11013	11015	70552000	70564000	죽어도 해피엔딩
20070822	20070303	3938	142431	25533500	935076000	조디악
20070821	20070316	66665	7115792	407930500	44694916700	디워
20070821	20070209	62284	5800929	392757000	37366694100	화려한 휴가
20070821	20070089	46568	754165	298807000	4860413500	만남의 광장
20070821	20070367	44550	557591	290814500	3758311500	지금 사랑하는 사람과 살고 있습니까?
20070821	20070306	31215	403259	196662000	2603595000	스타더스트
20070821	20070289	16661	585560	109108500	3900650000	리턴
20070821	20070303	10088	138493	64605500	909542500	조디악
20070821	20070085	6992	112308	43268000	708862000	미스터 빈의 홀리데이
20070821	20070117	6532	260965	35963500	1548021500	서핑 업
20070821	20070059	6138	574988	38363500	3672534500	판타스틱 4: 실버 서퍼의 위협
20070820	20070316	72088	7049127	445594000	44286986200	디워
20070820	20070209	66762	5738645	422521500	36973937100	화려한 휴가
20070820	20070089	50589	707597	324878000	4561606500	만남의 광장
20070820	20070367	45165	513041	295146000	3467497000	지금 사랑하는 사람과 살고 있습니까?
20070820	20070306	31400	372044	197942500	2406933000	스타더스트
20070820	20070289	16511	568899	108470500	3791541500	리턴
20070820	20070303	11302	128405	72458500	844937000	조디악
20070820	20070085	6869	105316	42979500	665594000	미스터 빈의 홀리데이
20070820	20070059	6318	568850	39563000	3634171000	판타스틱 4: 실버 서퍼의 위협
20070820	20070262	5223	603056	33771000	3865788000	기담
20070819	20070316	261340	6977039	1659270000	43841392200	디워
20070819	20070209	184280	5671883	1204243500	36551415600	화려한 휴가
20070819	20070089	135858	657008	899208000	4236728500	만남의 광장
20070819	20070367	90969	467876	629906500	3172351000	지금 사랑하는 사람과 살고 있습니까?
20070819	20070306	78372	340644	515363500	2208990500	스타더스트
20070819	20070289	28546	552388	194490000	3683071000	리턴
20070819	20070303	23133	117103	156459000	772478500	조디악
20070819	20070085	22277	98447	142225000	622614500	미스터 빈의 홀리데이
20070819	20070059	20570	562532	132085000	3594608000	판타스틱 4: 실버 서퍼의 위협
20070819	20070117	19157	249646	114889000	1484756500	서핑 업
20070818	20070316	272887	6715699	1710258500	42182122200	디워
20070818	20070209	191619	5487603	1232414500	35347172100	화려한 휴가
20070818	20070089	143536	521150	928332000	3337520500	만남의 광장
20070818	20070367	104251	376907	708677000	2542444500	지금 사랑하는 사람과 살고 있습니까?
20070818	20070306	83299	262272	540119000	1693627000	스타더스트
20070818	20070289	33643	523842	224391500	3488581000	리턴
20070818	20070303	25692	93970	170687000	616019500	조디악
20070818	20070085	23965	76170	150542500	480389500	미스터 빈의 홀리데이
20070818	20070117	21138	230489	123835500	1369867500	서핑 업
20070818	20070059	20286	541962	128315500	3462523000	판타스틱 4: 실버 서퍼의 위협
20070817	20070316	128576	6442812	805819000	40471863700	디워
20070817	20070209	101938	5295984	651805000	34114757600	화려한 휴가
20070817	20070089	77946	377614	501048000	2409188500	만남의 광장
20070817	20070367	65346	272656	438421000	1833767500	지금 사랑하는 사람과 살고 있습니까?
20070817	20070306	44190	178973	285425500	1153508000	스타더스트
20070817	20070289	21887	490199	146276500	3264189500	리턴
20070817	20070303	15764	68278	102717000	445332500	조디악
20070817	20070059	10657	521676	67759000	3334207500	판타스틱 4: 실버 서퍼의 위협
20070817	20070085	10656	52205	67737000	329847000	미스터 빈의 홀리데이
20070817	20070117	8031	209351	44475000	1246032000	서핑 업
20070816	20070316	124546	6314236	770863000	39666044700	디워
20070816	20070209	92993	5194046	585109500	33462952600	화려한 휴가
20070816	20070089	82295	299668	499101500	1908140500	만남의 광장
20070816	20070367	56525	207310	370584000	1395346500	지금 사랑하는 사람과 살고 있습니까?
20070816	20070306	33826	134783	213320500	868082500	스타더스트
20070816	20070289	17896	468312	116630500	3117913000	리턴
20070816	20070303	14472	52514	91727500	342615500	조디악
20070816	20070059	11920	511019	76040000	3266448500	판타스틱 4: 실버 서퍼의 위협
20070816	20070085	10049	41549	62083000	262110000	미스터 빈의 홀리데이
20070816	20070117	6798	201320	38316500	1201557000	서핑 업
20070815	20070316	432095	6189690	2712306000	38895181700	디워
20070815	20070209	229101	5101053	1465248500	32877843100	화려한 휴가
20070815	20070089	171092	217373	1115713000	1409039000	만남의 광장
20070815	20070367	117508	150785	809623500	1024762500	지금 사랑하는 사람과 살고 있습니까?
20070815	20070306	82807	100957	539770000	654762000	스타더스트
20070815	20070289	34168	450416	233811000	3001282500	리턴
20070815	20070117	33827	194522	199077500	1163240500	서핑 업
20070815	20070059	33646	499099	214581500	3190408500	판타스틱 4: 실버 서퍼의 위협
20070815	20070303	31512	38042	209275500	250888000	조디악
20070815	20070085	31481	31500	199894500	200027000	미스터 빈의 홀리데이
20070814	20070316	202881	5757595	1251689000	36182875700	디워
20070814	20070209	139213	4871952	871984500	31412594600	화려한 휴가
20070814	20070089	43023	46281	273637000	293326000	만남의 광장
20070814	20070289	33779	416248	217088500	2767471500	리턴
20070814	20070367	32830	33277	212323000	215139000	지금 사랑하는 사람과 살고 있습니까?
20070814	20070059	24190	465453	148913000	2975827000	판타스틱 4: 실버 서퍼의 위협
20070814	20070262	17532	554303	109894000	3549410500	기담
20070814	20070264	16153	925067	96508500	5717327400	라따뚜이
20070814	20070306	15897	18150	98865000	114992000	스타더스트
20070814	20070117	13546	160695	77963500	964163000	서핑 업
20070813	20070316	200139	5554714	1245311500	34931186700	디워
20070813	20070209	129470	4732739	821486000	30540610100	화려한 휴가
20070813	20070289	45004	382469	293108000	2550383000	리턴
20070813	20070059	34155	441263	216026500	2826914000	판타스틱 4: 실버 서퍼의 위협
20070813	20070262	22435	536771	143473000	3439516500	기담
20070813	20070264	14979	908914	91375500	5620818900	라따뚜이
20070813	20070060	13330	3152830	85908500	20466983900	다이 하드 4 : 죽어도 산다
20070813	20070117	13162	147149	77631000	886199500	서핑 업
20070813	20070317	4845	248700	31225000	1615435500	1408
20070813	20070061	4298	7350496	27127500	47300459338	트랜스포머
20070812	20070316	550493	5354575	3509305700	33685875200	디워
20070812	20070209	281346	4603269	1834262200	29719124100	화려한 휴가
20070812	20070059	114496	407108	744221500	2610887500	판타스틱 4: 실버 서퍼의 위협
20070812	20070289	88770	337465	607646500	2257275000	리턴
20070812	20070117	46403	133987	286372500	808568500	서핑 업
20070812	20070264	37821	893935	241469500	5529443400	라따뚜이
20070812	20070262	36060	514336	236903500	3296043500	기담
20070812	20070060	29434	3139500	194536500	20381075400	다이 하드 4 : 죽어도 산다
20070812	20070061	9559	7346198	61451500	47273331838	트랜스포머
20070812	20070317	8319	243855	55778500	1584210500	1408
20070811	20070316	603339	4804082	3793825500	30176569500	디워
20070811	20070209	303430	4321923	1944888500	27884861900	화려한 휴가
20070811	20070059	124224	292612	795684000	1866666000	판타스틱 4: 실버 서퍼의 위협
20070811	20070289	95182	248695	641496500	1649628500	리턴
20070811	20070117	50364	87584	301985000	522196000	서핑 업
20070811	20070262	40770	478276	258908500	3059140000	기담
20070811	20070264	40595	856114	256311500	5287973900	라따뚜이
20070811	20070060	32679	3110066	211129500	20186538900	다이 하드 4 : 죽어도 산다
20070811	20070317	9787	235536	62941500	1528432000	1408
20070811	20070061	9610	7336639	60202000	47211880338	트랜스포머
20070810	20070316	283915	4200743	1802129000	26382744000	디워
20070810	20070209	164260	4018493	1061937500	25939973400	화려한 휴가
20070810	20070059	58590	168388	377392500	1070982000	판타스틱 4: 실버 서퍼의 위협
20070810	20070289	57703	153513	385093000	1008132000	리턴
20070810	20070262	24319	437506	156162000	2800231500	기담
20070810	20070117	19553	37220	115682000	220211000	서핑 업
20070810	20070060	19020	3077387	123133000	19975409400	다이 하드 4 : 죽어도 산다
20070810	20070264	18548	815519	113196000	5031662400	라따뚜이
20070810	20070317	6175	225749	39130000	1465490500	1408
20070810	20070061	4790	7327029	30483000	47151678338	트랜스포머
20070809	20070316	247699	3916828	1546909500	24580615000	디워
20070809	20070209	143029	3854233	907986500	24878035900	화려한 휴가
20070809	20070059	53272	109798	336246500	693589500	판타스틱 4: 실버 서퍼의 위협
20070809	20070289	48604	95810	316352000	623039000	리턴
20070809	20070262	20453	413187	129658000	2644069500	기담
20070809	20070117	17214	17667	101358000	104529000	서핑 업
20070809	20070060	16279	3058367	104500500	19852276400	다이 하드 4 : 죽어도 산다
20070809	20070264	15971	796971	96009000	4918466400	라따뚜이
20070809	20070353	11196	11596	44784000	46384000	다만, 널 사랑하고 있어
20070809	20070317	5225	219574	33384000	1426360500	1408
20070808	20070316	267843	3669129	1684782000	23033705500	디워
20070808	20070209	149953	3711204	958661000	23970049400	화려한 휴가
20070808	20070059	48171	56526	307195000	357343000	판타스틱 4: 실버 서퍼의 위협
20070808	20070289	43123	47206	282870000	306687000	리턴
20070808	20070262	22171	392734	140787500	2514411500	기담
20070808	20070264	21213	781000	130798500	4822457400	라따뚜이
20070808	20070060	21102	3042088	135938000	19747775900	다이 하드 4 : 죽어도 산다
20070808	20070061	7437	7318018	46710500	47094695338	트랜스포머
20070808	20070317	6259	214349	40102000	1392976500	1408
20070808	20070063	2621	3677029	16133500	22809880300	해리 포터와 불사조 기사단
20070807	20070316	303554	3401286	1899379500	21348923500	디워
20070807	20070209	163446	3561251	1040697500	23011388400	화려한 휴가
20070807	20070262	37064	370563	237854500	2373624000	기담
20070807	20070060	34033	3020986	219581500	19611837900	다이 하드 4 : 죽어도 산다
20070807	20070264	31112	759787	187466000	4691658900	라따뚜이
20070807	20070317	18389	208090	117860500	1352874500	1408
20070807	20070061	16516	7310581	103072500	47047984838	트랜스포머
20070807	20070063	8478	3674408	51920000	22793746800	해리 포터와 불사조 기사단
20070807	20070261	4519	233180	26968500	1465780100	에반 올마이티
20070807	20060425	2531	5385	12655000	24270000	사랑방 선수와 어머니
20070806	20070316	335908	3097732	2108759000	19449544000	디워
20070806	20070209	177240	3397805	1134072000	21970690900	화려한 휴가
20070806	20070262	39009	333499	250863000	2135769500	기담
20070806	20070060	36764	2986953	235750500	19392256400	다이 하드 4 : 죽어도 산다
20070806	20070264	28731	728675	176071000	4504192900	라따뚜이
20070806	20070317	20381	189701	130961500	1235014000	1408
20070806	20070061	17959	7294065	113100000	46944912338	트랜스포머
20070806	20070063	9065	3665930	56405500	22741826800	해리 포터와 불사조 기사단
20070806	20070261	4285	228661	25921000	1438811600	에반 올마이티
20070806	20070260	2443	20591	16136000	136872500	힛쳐
20070805	20070316	691110	2761824	4394430200	17340785000	디워
20070805	20070209	334068	3220565	2185396500	20836618900	화려한 휴가
20070805	20070060	87313	2950189	575557500	19156505900	다이 하드 4 : 죽어도 산다
20070805	20070264	64205	699944	403595000	4328121900	라따뚜이
20070805	20070262	63299	294490	419499000	1884906500	기담
20070805	20070061	38866	7276106	248333000	46831812338	트랜스포머
20070805	20070317	35589	169320	238175500	1104052500	1408
20070805	20070063	23572	3656865	149394000	22685421300	해리 포터와 불사조 기사단
20070805	20070261	7687	224376	48423000	1412890600	에반 올마이티
20070805	20070260	3388	18148	23234500	120736500	힛쳐
20070804	20070316	737663	2070714	4643546700	12946354800	디워
20070804	20070209	347806	2886497	2251221500	18651222400	화려한 휴가
20070804	20070060	98632	2862876	641496000	18580948400	다이 하드 4 : 죽어도 산다
20070804	20070264	69658	635739	433581500	3924526900	라따뚜이
20070804	20070262	66710	231191	435950000	1465407500	기담
20070804	20070061	43155	7237240	272245500	46583479338	트랜스포머
20070804	20070317	39331	133731	258591500	865877000	1408
20070804	20070063	25753	3633293	161940500	22536027300	해리 포터와 불사조 기사단
20070804	20070261	9851	216689	60232000	1364467600	에반 올마이티
20070804	20070260	3894	14760	25720500	97502000	힛쳐
20070803	20070316	493372	1333051	3104984000	8302808100	디워
20070803	20070209	247511	2538691	1602002300	16400000900	화려한 휴가
20070803	20070060	71542	2764244	463145500	17939452400	다이 하드 4 : 죽어도 산다
20070803	20070262	53870	164481	349464000	1029457500	기담
20070803	20070264	52833	566081	324292000	3490945400	라따뚜이
20070803	20070317	34000	94400	221407000	607285500	1408
20070803	20070061	32304	7194085	204219000	46311233838	트랜스포머
20070803	20070063	21035	3607540	130549000	22374086800	해리 포터와 불사조 기사단
20070803	20070261	7984	206838	49072500	1304235600	에반 올마이티
20070803	20070293	4629	92879	29046500	561948500	꽃미남 연쇄 테러 사건
20070802	20070316	446005	839679	2755926500	5197824100	디워
20070802	20070209	226248	2291180	1438473500	14797998600	화려한 휴가
20070802	20070060	68677	2692702	436149000	17476306900	다이 하드 4 : 죽어도 산다
20070802	20070264	51955	513248	311057500	3166653400	라따뚜이
20070802	20070262	49081	110611	312895500	679993500	기담
20070802	20070317	32075	60400	205081000	385878500	1408
20070802	20070061	31511	7161781	195487500	46107014838	트랜스포머
20070802	20070063	21019	3586505	128664000	22243537800	해리 포터와 불사조 기사단
20070802	20070059	8331	8331	49986000	49986000	판타스틱 4: 실버 서퍼의 위협
20070802	20070261	8196	198854	49071500	1255163100	에반 올마이티
20070801	20070316	387468	393674	2400856600	2441897600	디워
20070801	20070209	213638	2064932	1359546000	13359525100	화려한 휴가
20070801	20070060	63236	2624025	403187000	17040157900	다이 하드 4 : 죽어도 산다
20070801	20070264	49850	461293	298790500	2855595900	라따뚜이
20070801	20070262	48726	61530	311477000	367098000	기담
20070801	20070061	29202	7130270	181406000	45911527338	트랜스포머
20070801	20070317	27839	28325	178853500	180797500	1408
20070801	20070063	20417	3565486	124918000	22114873800	해리 포터와 불사조 기사단
20070801	20070261	7283	190658	43929500	1206091600	에반 올마이티
20070801	20070293	4500	85615	27789000	516751500	꽃미남 연쇄 테러 사건
20070731	20070209	228849	1851294	1459368000	11999979100	화려한 휴가
20070731	20070060	81719	2560789	521118000	16636970900	다이 하드 4 : 죽어도 산다
20070731	20070264	61661	411443	372889900	2556805400	라따뚜이
20070731	20070061	46469	7101068	286588000	45730121338	트랜스포머
20070731	20070063	39357	3545069	239012500	21989955800	해리 포터와 불사조 기사단
20070731	20070261	25480	183375	157582000	1162162100	에반 올마이티
20070731	20070257	17512	153771	111902000	992253500	므이
20070731	20070254	11629	486748	73375000	3096339800	샴
20070731	20070293	7100	81115	42162000	488962500	꽃미남 연쇄 테러 사건
20070731	20070268	3711	96888	22743000	588326500	파워레인저매직포스&트레저포스
20070730	20070209	233872	1622445	1500285300	10540611100	화려한 휴가
20070730	20070060	80683	2479070	520858700	16115852900	다이 하드 4 : 죽어도 산다
20070730	20070264	55624	349782	340797500	2183915500	라따뚜이
20070730	20070061	45818	7054599	285672000	45443533338	트랜스포머
20070730	20070063	39297	3505712	240753000	21750943300	해리 포터와 불사조 기사단
20070730	20070261	24773	157895	154339500	1004580100	에반 올마이티
20070730	20070257	17790	136259	113803500	880351500	므이
20070730	20070254	11428	475119	73213500	3022964800	샴
20070730	20070293	10508	74015	63252500	446800500	꽃미남 연쇄 테러 사건
20070730	20070268	3472	93177	21585500	565583500	파워레인저매직포스&트레저포스
20070729	20070209	420067	1388573	2763595100	9040325800	화려한 휴가
20070729	20070060	180909	2398387	1195250500	15594994200	다이 하드 4 : 죽어도 산다
20070729	20070264	91145	294158	579990800	1843118000	라따뚜이
20070729	20070061	89962	7008781	576104000	45157861338	트랜스포머
20070729	20070063	76680	3466415	485295500	21510190300	해리 포터와 불사조 기사단
20070729	20070261	37903	133122	246801300	850240600	에반 올마이티
20070729	20070257	31413	118469	207020500	766548000	므이
20070729	20070293	20183	63507	123910000	383548000	꽃미남 연쇄 테러 사건
20070729	20070254	18926	463691	123235500	2949751300	샴
20070729	20070268	5469	89705	33977000	543998000	파워레인저매직포스&트레저포스
20070728	20070209	407115	968506	2653079300	6276730700	화려한 휴가
20070728	20070060	175603	2217478	1146520500	14399743700	다이 하드 4 : 죽어도 산다
20070728	20070264	93992	203013	588286400	1263127200	라따뚜이
20070728	20070061	91990	6918819	582912300	44581757338	트랜스포머
20070728	20070063	81643	3389735	509649000	21024894800	해리 포터와 불사조 기사단
20070728	20070261	39514	95219	251484900	603439300	에반 올마이티
20070728	20070257	33076	87056	214986000	559527500	므이
20070728	20070254	20519	444765	130887500	2826515800	샴
20070728	20070293	16124	43324	97515500	259638000	꽃미남 연쇄 테러 사건
20070728	20070268	6522	84236	40193000	510021000	파워레인저매직포스&트레저포스
20070727	20070209	230938	561391	1505342600	3623651400	화려한 휴가
20070727	20070060	93455	2041875	613641100	13253223200	다이 하드 4 : 죽어도 산다
20070727	20070264	43763	109021	272161700	674840800	라따뚜이
20070727	20070061	43760	6826829	277125500	43998845038	트랜스포머
20070727	20070063	37694	3308092	233558500	20515245800	해리 포터와 불사조 기사단
20070727	20070261	23365	55705	149326300	351954400	에반 올마이티
20070727	20070257	20034	53980	129044500	344541500	므이
20070727	20070254	12682	424246	80427800	2695628300	샴
20070727	20070293	11505	27200	69729000	162122500	꽃미남 연쇄 테러 사건
20070727	20070268	2200	77714	12867000	469828000	파워레인저매직포스&트레저포스
20070726	20070209	207864	330453	1327863000	2118308800	화려한 휴가
20070726	20070060	75647	1948420	487973900	12639582100	다이 하드 4 : 죽어도 산다
20070726	20070061	36893	6783069	229522000	43721719538	트랜스포머
20070726	20070264	36053	65258	217795900	402679100	라따뚜이
20070726	20070063	33904	3270398	206014500	20281687300	해리 포터와 불사조 기사단
20070726	20070261	21188	32340	132613800	202628100	에반 올마이티
20070726	20070257	19103	33946	121417000	215497000	므이
20070726	20070293	11276	15695	66751500	92393500	꽃미남 연쇄 테러 사건
20070726	20070262	11196	12421	44784000	53323000	기담
20070726	20070254	11196	411564	70437000	2615200500	샴
20070725	20070209	115078	122589	738028800	790445800	화려한 휴가
20070725	20070060	64205	1872773	408258200	12151608200	다이 하드 4 : 죽어도 산다
20070725	20070061	33683	6746176	208283500	43492197538	트랜스포머
20070725	20070063	31824	3236494	193190500	20075672800	해리 포터와 불사조 기사단
20070725	20070264	18180	29205	112898200	184883200	라따뚜이
20070725	20070257	14843	14843	94080000	94080000	므이
20070725	20070261	11130	11152	69866300	70014300	에반 올마이티
20070725	20070254	10518	400368	66368500	2544763500	샴
20070725	20070293	2576	4419	14913000	25642000	꽃미남 연쇄 테러 사건
20070725	20070268	1764	73475	9452500	444685000	파워레인저매직포스&트레저포스
20070724	20070060	104991	1808568	675558600	11743350000	다이 하드 4 : 죽어도 산다
20070724	20070061	58890	6712493	367275000	43283914038	트랜스포머
20070724	20070063	57162	3204670	347484100	19882482300	해리 포터와 불사조 기사단
20070724	20070254	28446	389850	181145300	2478395000	샴
20070724	20070250	12853	570746	81314000	3606325000	해부학 교실
20070724	20070268	3444	71711	19676500	435232500	파워레인저매직포스&트레저포스
20070724	20070226	2474	31795	16318500	180555500	뉴욕에서 온 남자, 파리에서 온 여자
20070724	20070205	1968	1320298	12846000	8831311700	검은 집
20070724	20070234	922	232236	6058500	1546367100	디센트
20070724	20070229	908	30110	6242000	205040000	일본인디필름 페스티벌 리턴즈
20070723	20070060	109524	1703577	706734600	11067791400	다이 하드 4 : 죽어도 산다
20070723	20070061	62554	6653603	392147500	42916639038	트랜스포머
20070723	20070063	59146	3147508	359943500	19534998200	해리 포터와 불사조 기사단
20070723	20070254	30962	361404	195424000	2297249700	샴
20070723	20070250	13525	557893	85621000	3525011000	해부학 교실
20070723	20070316	2488	2488	17416000	17416000	디워
20070723	20070268	2319	68267	13609500	415556000	파워레인저매직포스&트레저포스
20070723	20070226	2135	29321	13910000	164237000	뉴욕에서 온 남자, 파리에서 온 여자
20070723	20070205	1842	1318330	12010500	8818465700	검은 집
20070723	20070234	911	231314	5956500	1540308600	디센트
20070722	20070060	315322	1594053	2079555600	10361056800	다이 하드 4 : 죽어도 산다
20070722	20070063	206484	3088362	1285948800	19175054700	해리 포터와 불사조 기사단
20070722	20070061	180125	6591049	1148906000	42524491538	트랜스포머
20070722	20070254	63441	330442	413521900	2101825700	샴
20070722	20070250	29781	544368	193338000	3439390000	해부학 교실
20070722	20070268	13992	65948	85765500	401946500	파워레인저매직포스&트레저포스
20070722	20070226	3779	27186	26645500	150327000	뉴욕에서 온 남자, 파리에서 온 여자
20070722	20070205	2334	1316488	15881500	8806455200	검은 집
20070722	20070234	1653	230403	10876000	1534352100	디센트
20070722	20070229	1379	28397	9511000	193260000	일본인디필름 페스티벌 리턴즈
20070721	20070060	346286	1278731	2265034500	8281501200	다이 하드 4 : 죽어도 산다
20070721	20070063	206923	2881878	1312060200	17889105900	해리 포터와 불사조 기사단
20070721	20070061	189554	6410924	1218505600	41375585538	트랜스포머
20070721	20070254	69621	267001	443670400	1688303800	샴
20070721	20070250	33897	514587	214509000	3246052000	해부학 교실
20070721	20070268	14736	51956	91144000	316181000	파워레인저매직포스&트레저포스
20070721	20070226	4672	23407	32135000	123681500	뉴욕에서 온 남자, 파리에서 온 여자
20070721	20070205	2986	1314154	19789500	8790573700	검은 집
20070721	20070234	1781	228750	11458500	1523476100	디센트
20070721	20070229	1476	27018	10174000	183749000	일본인디필름 페스티벌 리턴즈
20070720	20070060	159341	932445	1039481400	6016466700	다이 하드 4 : 죽어도 산다
20070720	20070063	79493	2674955	505738200	16577045700	해리 포터와 불사조 기사단
20070720	20070061	78383	6221370	507309000	40157079938	트랜스포머
20070720	20070254	38261	197380	244011400	1244633400	샴
20070720	20070250	17837	480690	111785000	3031543000	해부학 교실
20070720	20070226	2915	18735	19936000	91546500	뉴욕에서 온 남자, 파리에서 온 여자
20070720	20070268	2377	37220	14551500	225037000	파워레인저매직포스&트레저포스
20070720	20070205	2198	1311168	14251000	8770784200	검은 집
20070720	20070234	1028	226969	6609000	1512017600	디센트
20070720	20070229	785	25542	5384000	173575000	일본인디필름 페스티벌 리턴즈
20070719	20070060	153459	773104	968526500	4976985300	다이 하드 4 : 죽어도 산다
20070719	20070063	63674	2595462	401063100	16071307500	해리 포터와 불사조 기사단
20070719	20070061	63435	6142987	405967000	39649770938	트랜스포머
20070719	20070254	34688	159119	217671700	1000622000	샴
20070719	20070250	15611	462853	98738500	2919758000	해부학 교실
20070719	20070268	2425	34843	13739500	210485500	파워레인저매직포스&트레저포스
20070719	20070226	2339	15820	15030500	71610500	뉴욕에서 온 남자, 파리에서 온 여자
20070719	20070205	1964	1308970	12858000	8756533200	검은 집
20070719	20070234	1017	225941	6720500	1505408600	디센트
20070719	20070229	651	24757	4480500	168191000	일본인디필름 페스티벌 리턴즈
20070718	20070060	124352	619645	793626100	4008458800	다이 하드 4 : 죽어도 산다
20070718	20070063	67223	2531788	418050700	15670244400	해리 포터와 불사조 기사단
20070718	20070061	60444	6079552	386160800	39243803938	트랜스포머
20070718	20070254	33408	124431	211270800	782950300	샴
20070718	20070250	16249	447242	102248000	2821019500	해부학 교실
20070718	20070264	2331	10613	14604000	68985000	라따뚜이
20070718	20070205	1657	1307006	10828000	8743675200	검은 집
20070718	20070268	1591	32418	9652500	196746000	파워레인저매직포스&트레저포스
20070718	20070234	766	224924	5002000	1498688100	디센트
20070718	20070229	762	24106	5081000	163710500	일본인디필름 페스티벌 리턴즈
20070717	20070063	446038	2464565	2731834200	15252193700	해리 포터와 불사조 기사단
20070717	20070060	394258	495293	2572242600	3214832700	다이 하드 4 : 죽어도 산다
20070717	20070061	235668	6019108	1481755700	38857643138	트랜스포머
20070717	20070254	75406	91023	475239500	571679500	샴
20070717	20070250	51293	430993	321867000	2718771500	해부학 교실
20070717	20070268	30718	30827	186657500	187093500	파워레인저매직포스&트레저포스
20070717	20070205	3236	1305349	21728500	8732847200	검은 집
20070717	20070116	2199	2823007	12532000	17877777000	슈렉3
20070717	20070229	1722	23344	11487500	158629500	일본인디필름 페스티벌 리턴즈
20070717	20070234	1264	224158	8391000	1493686100	디센트
20070716	20070063	155413	2018527	967238700	12520359500	해리 포터와 불사조 기사단
20070716	20070061	133290	5783440	834663100	37375887438	트랜스포머
20070716	20070060	92087	101035	584499100	642590100	다이 하드 4 : 죽어도 산다
20070716	20070250	40651	379700	254113000	2396904500	해부학 교실
20070716	20070254	15235	15617	94912000	96440000	샴
20070716	20070205	7987	1302113	51639000	8711118700	검은 집
20070716	20070234	5859	222894	37926500	1485295100	디센트
20070716	20070264	2582	8282	16346000	54381000	라따뚜이
20070716	20070208	2071	147449	13121500	958620000	택시 4
20070716	20070058	1863	1368886	11792000	9105058800	오션스 써틴
20070715	20070063	540539	1863114	3335952200	11553120800	해리 포터와 불사조 기사단
20070715	20070061	314214	5650150	2004542600	36541224338	트랜스포머
20070715	20070250	94448	339049	607827500	2142791500	해부학 교실
20070715	20070205	18637	1294126	128383000	8659479700	검은 집
20070715	20070234	14549	217035	97474500	1447368600	디센트
20070715	20070208	5804	145378	37985000	945498500	택시 4
20070715	20070116	4987	2819895	29240000	17860075000	슈렉3
20070715	20070058	3136	1367023	20798500	9093266800	오션스 써틴
20070715	20070229	1481	20571	9963000	140122500	일본인디필름 페스티벌 리턴즈
20070715	20070252	1022	4416	7311500	30203000	레이디 채털리
20070714	20070063	699086	1322575	4263349300	8217168600	해리 포터와 불사조 기사단
20070714	20070061	379292	5335936	2373265300	34536681738	트랜스포머
20070714	20070250	119694	244601	740762000	1534964000	해부학 교실
20070714	20070205	21931	1275489	147332000	8531096700	검은 집
20070714	20070234	14238	202486	92669500	1349894100	디센트
20070714	20070208	7087	139574	44832000	907513500	택시 4
20070714	20070116	6409	2814908	36370500	17830835000	슈렉3
20070714	20070058	3970	1363887	25897000	9072468300	오션스 써틴
20070714	20070229	1681	19090	11301500	130159500	일본인디필름 페스티벌 리턴즈
